id,first_name,last_name,email,gender,loyalty_status,education,average_spend_2021,total_spend_2021,most_traveled_city,most_traveled_state
1073,Derick,Dory,Derick.Dory@datascience.aot.com,Male,Platnium,Some College,$189.18,"$1,094.39",West Palm Beach,FL
1074,Darleen,Morales,Darleen.Morales@datascience.aot.com,Female,Silver,Some College,$166.23,"$3,881.34",Idaho Falls,ID
1075,Nanny,Pinching,Nanny.Pinching@datascience.aot.com,Female,Gold,Some College,$365.79,"$4,405.02",,
1076,George,Cecchetelli,George.Cecchetelli@datascience.aot.com,Male,Gold,Some College,$353.88,"$1,438.56",Kansas City,MO
1077,Persis,Bone,Persis.Bone@datascience.aot.com,Female,None,Master Degree,$257.88,$590.53,Wichita,KS
1078,Tonie,Kilbourne,Tonie.Kilbourne@datascience.aot.com,Female,Silver,Master Degree,$209.77,"$1,569.39",Shawnee Mission,KS
1079,Wilma,Firman,Wilma.Firman@datascience.aot.com,Female,Platnium,Bachelor Degree,$338.15,"$1,801.71",Dallas,TX
1080,Philbert,Justham,Philbert.Justham@datascience.aot.com,Male,Gold,PhD,$160.18,"$2,960.09",El Paso,TX
1081,Barthel,Diable,Barthel.Diable@datascience.aot.com,Male,Gold,Some College,$358.64,"$2,975.82",Greenville,SC
1082,Cletus,Esmonde,Cletus.Esmonde@datascience.aot.com,Male,Silver,PhD,$191.68,"$2,918.35",,
1083,Archer,Sicha,Archer.Sicha@datascience.aot.com,Polygender,Silver,PhD,$347.98,"$4,691.91",Paterson,NJ
1084,Gradeigh,Edmenson,Gradeigh.Edmenson@datascience.aot.com,Male,Platnium,High School Diploma,$190.76,"$4,681.84",Chula Vista,CA
1085,Jonah,Sargent,Jonah.Sargent@datascience.aot.com,Male,Silver,Some College,$226.04,"$1,035.60",Austin,TX
1086,Fitz,Miettinen,Fitz.Miettinen@datascience.aot.com,Agender,None,Master Degree,$391.75,"$1,897.49",,
1087,Georgette,Clerk,Georgette.Clerk@datascience.aot.com,Female,None,PhD,$195.34,"$2,870.21",El Paso,TX
1088,Ralina,Dyble,Ralina.Dyble@datascience.aot.com,Female,Silver,High School Diploma,$315.91,"$2,891.23",Houston,TX
1089,Fred,Helleker,Fred.Helleker@datascience.aot.com,Female,None,,,,,
1090,Alon,Ivain,Alon.Ivain@datascience.aot.com,Male,None,Master Degree,$214.08,"$4,795.85",Vienna,VA
1091,Trace,Lofting,Trace.Lofting@datascience.aot.com,Male,Platnium,Bachelor Degree,$204.58,"$2,418.48",Bakersfield,CA
1092,Cazzie,Everil,Cazzie.Everil@datascience.aot.com,Male,Gold,High School Diploma,$267.15,"$2,260.45",New Haven,CT
1093,Dionne,Goldstone,Dionne.Goldstone@datascience.aot.com,Female,Platnium,Master Degree,$185.35,"$1,992.07",Pompano Beach,FL
1094,Jacky,Boarer,Jacky.Boarer@datascience.aot.com,Female,Platnium,Bachelor Degree,$396.75,"$4,513.47",,
1095,Meade,Scawton,Meade.Scawton@datascience.aot.com,Female,Gold,High School Diploma,$340.36,"$1,743.87",Shawnee Mission,KS
1096,Noby,Blackah,Noby.Blackah@datascience.aot.com,Male,Gold,Master Degree,$382.81,"$3,745.10",,
1097,Scarface,Bruyet,Scarface.Bruyet@datascience.aot.com,Male,Platnium,Bachelor Degree,$354.05,"$4,887.98",Akron,OH
1098,Ade,Tivenan,Ade.Tivenan@datascience.aot.com,Male,None,Some College,$278.87,"$1,211.58",Redwood City,CA
1099,Yorker,Moth,Yorker.Moth@datascience.aot.com,Male,None,Master Degree,$191.65,"$1,612.84",Nashville,TN
1100,Dulsea,Widdicombe,Dulsea.Widdicombe@datascience.aot.com,Female,Platnium,Master Degree,$157.99,"$3,647.61",Tucson,AZ
1101,Meris,Simpkin,Meris.Simpkin@datascience.aot.com,Female,Gold,Some College,$368.08,"$2,713.47",Miami,FL
1102,Cara,Downie,Cara.Downie@datascience.aot.com,Genderfluid,Gold,Bachelor Degree,$373.50,"$4,228.88",,
1103,Krisha,Delve,Krisha.Delve@datascience.aot.com,Male,Gold,,,,New Haven,CT
1104,Jerald,Barroux,Jerald.Barroux@datascience.aot.com,Male,Platnium,High School Diploma,$197.99,"$4,365.70",San Diego,CA
1105,Kacie,O'Heyne,Kacie.O'Heyne@datascience.aot.com,Female,Silver,High School Diploma,$232.77,"$2,997.31",Dallas,TX
1106,Elenore,Bocke,Elenore.Bocke@datascience.aot.com,Female,Platnium,Master Degree,$277.60,"$1,929.00",Indianapolis,IN
1107,Pat,Stains,Pat.Stains@datascience.aot.com,Female,None,Bachelor Degree,$344.04,$953.99,Jacksonville,FL
1108,Morris,Stickland,Morris.Stickland@datascience.aot.com,Male,Gold,High School Diploma,$169.51,"$4,409.60",Bronx,NY
1109,Karlis,Lampaert,Karlis.Lampaert@datascience.aot.com,Male,None,Bachelor Degree,$251.46,"$2,591.54",Decatur,GA
1110,Tucky,Dobrowolny,Tucky.Dobrowolny@datascience.aot.com,Male,Gold,High School Diploma,$383.59,"$4,187.44",Peoria,IL
1111,Sarah,O'Dyvoy,Sarah.O'Dyvoy@datascience.aot.com,Female,Gold,Master Degree,$281.39,"$4,035.44",,
1112,Ernesta,Sulley,Ernesta.Sulley@datascience.aot.com,Female,Silver,High School Diploma,$187.17,"$3,295.29",Fort Lauderdale,FL
1113,Mariellen,Poff,Mariellen.Poff@datascience.aot.com,Polygender,Gold,Bachelor Degree,$204.50,"$2,820.23",Pueblo,CO
1114,Gasper,Figliovanni,Gasper.Figliovanni@datascience.aot.com,Genderfluid,Silver,High School Diploma,$199.76,"$2,077.86",,
1115,Ingar,Scarse,Ingar.Scarse@datascience.aot.com,Male,Silver,Master Degree,$293.30,"$3,009.18",Saint Petersburg,FL
1116,Brigg,Paragreen,Brigg.Paragreen@datascience.aot.com,Male,None,Bachelor Degree,$378.48,"$2,286.22",Denver,CO
1117,Alanna,Hovey,Alanna.Hovey@datascience.aot.com,Female,Silver,High School Diploma,$288.25,"$2,570.36",,
1118,Dick,Sallery,Dick.Sallery@datascience.aot.com,Male,Silver,Master Degree,$331.04,"$3,320.16",Vancouver,WA
1119,Mozelle,Jarmain,Mozelle.Jarmain@datascience.aot.com,Female,Silver,High School Diploma,$263.90,"$2,296.14",Topeka,KS
1120,Basile,Bank,Basile.Bank@datascience.aot.com,Male,Gold,High School Diploma,$384.34,"$4,745.26",Norman,OK
1121,Winn,McLauchlin,Winn.McLauchlin@datascience.aot.com,Male,Platnium,PhD,$347.43,"$2,356.04",San Diego,CA
1122,Rebecca,Spofford,Rebecca.Spofford@datascience.aot.com,Female,Silver,High School Diploma,$373.28,"$4,401.90",Sacramento,CA
1123,Sayres,Leeder,Sayres.Leeder@datascience.aot.com,Male,None,Bachelor Degree,$161.52,"$2,858.06",Duluth,GA
1124,Odey,Skein,Odey.Skein@datascience.aot.com,Male,Silver,PhD,$171.55,"$2,921.17",,
1125,Beverley,Mowne,Beverley.Mowne@datascience.aot.com,Polygender,Gold,PhD,$392.04,"$2,177.38",Yakima,WA
1126,Pepi,Humburton,Pepi.Humburton@datascience.aot.com,Female,Gold,Bachelor Degree,$212.45,"$4,710.89",Bozeman,MT
1127,Lydie,Heamus,Lydie.Heamus@datascience.aot.com,Female,Gold,High School Diploma,$286.11,"$2,551.76",Austin,TX
1128,Leroi,Larenson,Leroi.Larenson@datascience.aot.com,Male,Gold,High School Diploma,$347.62,"$1,229.76",Boston,MA
1129,Neil,Soro,Neil.Soro@datascience.aot.com,Male,Platnium,Bachelor Degree,$278.16,"$1,538.81",Chicago,IL
1130,Ardelia,Winsborrow,Ardelia.Winsborrow@datascience.aot.com,Female,Platnium,,,,Muskegon,MI
1131,Storm,Udale,Storm.Udale@datascience.aot.com,Female,Gold,PhD,$284.90,"$4,369.47",Birmingham,AL
1132,Yorker,Quincey,Yorker.Quincey@datascience.aot.com,Male,None,Master Degree,$341.22,"$1,390.78",Kansas City,MO
1133,Lonny,Ranscombe,Lonny.Ranscombe@datascience.aot.com,Male,None,High School Diploma,$280.21,"$2,333.33",,
1134,Valentijn,Imlen,Valentijn.Imlen@datascience.aot.com,Male,None,PhD,$253.29,"$4,126.50",,
1135,Georgiana,Lingard,Georgiana.Lingard@datascience.aot.com,Female,Gold,Bachelor Degree,$304.15,"$3,277.27",Portland,OR
1136,Lorettalorna,Olliver,Lorettalorna.Olliver@datascience.aot.com,Female,None,PhD,$154.19,"$2,787.82",Bozeman,MT
1137,Catherina,Serrurier,Catherina.Serrurier@datascience.aot.com,Female,Silver,Bachelor Degree,$171.53,"$2,939.86",Idaho Falls,ID
1138,Torin,Hrinchenko,Torin.Hrinchenko@datascience.aot.com,Male,Silver,Bachelor Degree,$362.35,$486.17,,
1139,Ilyssa,Friel,Ilyssa.Friel@datascience.aot.com,Female,Silver,Master Degree,$232.12,"$1,345.17",Greensboro,NC
1140,Miranda,Tubble,Miranda.Tubble@datascience.aot.com,Female,Silver,Bachelor Degree,$360.02,"$3,074.47",Boynton Beach,FL
1141,Danyelle,Hambrook,Danyelle.Hambrook@datascience.aot.com,Female,Platnium,Bachelor Degree,$388.52,"$3,430.26",Austin,TX
1142,Stevana,Romanelli,Stevana.Romanelli@datascience.aot.com,Non-binary,Gold,PhD,$239.75,"$2,415.75",Denver,CO
1143,Adoree,Adger,Adoree.Adger@datascience.aot.com,Female,Platnium,High School Diploma,$165.97,"$3,752.21",Charlotte,NC
1144,Berthe,Konke,Berthe.Konke@datascience.aot.com,Genderqueer,Platnium,PhD,$163.05,"$1,159.69",Boise,ID
1145,Martica,Tiesman,Martica.Tiesman@datascience.aot.com,Female,Silver,Some College,$207.08,$640.05,Evansville,IN
1146,Sybille,Lovie,Sybille.Lovie@datascience.aot.com,Female,Gold,Master Degree,$217.17,"$3,638.24",Madison,WI
1147,Ula,Searsby,Ula.Searsby@datascience.aot.com,Female,Silver,PhD,$278.19,"$3,817.74",Los Angeles,CA
1148,Ax,McLernon,Ax.McLernon@datascience.aot.com,Male,Silver,PhD,$386.51,"$3,234.60",Young America,MN
1149,Boy,Henricsson,Boy.Henricsson@datascience.aot.com,Male,Platnium,Master Degree,$219.00,"$4,193.42",Arlington,VA
1150,Freeland,Cowey,Freeland.Cowey@datascience.aot.com,Male,Gold,High School Diploma,$217.40,"$3,852.62",Fort Myers,FL
1151,Hanna,Roumier,Hanna.Roumier@datascience.aot.com,Female,Platnium,Master Degree,$291.00,$834.63,,
1152,Werner,Swannell,Werner.Swannell@datascience.aot.com,Male,Silver,High School Diploma,$307.68,"$4,924.13",Birmingham,AL
1153,Saloma,Kearley,Saloma.Kearley@datascience.aot.com,Female,None,Some College,$356.20,"$4,877.56",Davenport,IA
1154,Carmine,Profit,Carmine.Profit@datascience.aot.com,Male,None,PhD,$173.02,"$3,390.02",Tampa,FL
1155,Giovanni,Hedworth,Giovanni.Hedworth@datascience.aot.com,Male,Platnium,Some College,$246.11,"$3,829.54",Ogden,UT
1156,Jefferson,Oliveto,Jefferson.Oliveto@datascience.aot.com,Male,Platnium,High School Diploma,$197.12,"$2,455.70",,
1157,Even,Stalf,Even.Stalf@datascience.aot.com,Male,Silver,PhD,$200.32,"$2,847.33",Brockton,MA
1158,Frederico,Donaway,Frederico.Donaway@datascience.aot.com,Male,Gold,Master Degree,$298.71,"$4,579.80",Flint,MI
1159,Reinhold,Pre,Reinhold.Pre@datascience.aot.com,Male,None,Bachelor Degree,$238.18,"$1,332.25",Pompano Beach,FL
1160,Cacilia,Affron,Cacilia.Affron@datascience.aot.com,Female,None,,,,Raleigh,NC
1161,Tamas,Alcorn,Tamas.Alcorn@datascience.aot.com,Male,Silver,Some College,$328.07,"$3,161.79",Washington,DC
1162,Yule,Bolesma,Yule.Bolesma@datascience.aot.com,Male,Platnium,High School Diploma,$280.00,"$4,303.30",,
1163,Linc,Gadesby,Linc.Gadesby@datascience.aot.com,Male,Silver,Master Degree,$205.94,"$3,854.36",Cincinnati,OH
1164,Christoffer,Lintott,Christoffer.Lintott@datascience.aot.com,Male,Silver,PhD,$246.35,"$1,810.46",Saint Petersburg,FL
1165,Estrella,Lindermann,Estrella.Lindermann@datascience.aot.com,Bigender,Silver,Bachelor Degree,$338.06,"$4,488.28",Harrisburg,PA
1166,Concordia,Roger,Concordia.Roger@datascience.aot.com,Female,None,Some College,$233.11,$951.17,Largo,FL
1167,Rogerio,Viall,Rogerio.Viall@datascience.aot.com,Male,None,High School Diploma,$355.95,$874.04,Houston,TX
1168,Leighton,Perrin,Leighton.Perrin@datascience.aot.com,Male,Gold,PhD,$268.35,"$3,230.39",Jacksonville,FL
1169,Lisette,Cruikshank,Lisette.Cruikshank@datascience.aot.com,Female,Silver,Bachelor Degree,$211.86,"$2,591.00",Evansville,IN
1170,Janet,Towndrow,Janet.Towndrow@datascience.aot.com,Female,Silver,Master Degree,$394.30,"$2,932.18",Terre Haute,IN
1171,Dody,O'Lenane,Dody.O'Lenane@datascience.aot.com,Agender,None,Some College,$383.15,"$2,124.72",Columbia,SC
1172,Jerry,Knok,Jerry.Knok@datascience.aot.com,Female,Platnium,PhD,$266.25,"$3,100.83",Odessa,TX
1173,Ruddie,Landy,Ruddie.Landy@datascience.aot.com,Male,Gold,PhD,$278.89,"$3,654.32",Columbus,GA
1174,Jinny,Heynen,Jinny.Heynen@datascience.aot.com,Female,Platnium,High School Diploma,$229.44,"$2,368.78",Miami Beach,FL
1175,Carlyn,Gutcher,Carlyn.Gutcher@datascience.aot.com,Female,Platnium,Bachelor Degree,$302.35,"$4,005.24",Orange,CA
1176,Ingelbert,Woolner,Ingelbert.Woolner@datascience.aot.com,Male,Platnium,PhD,$213.21,"$3,642.64",Wichita,KS
1177,Deerdre,Garland,Deerdre.Garland@datascience.aot.com,Female,Platnium,Master Degree,$341.82,"$1,155.28",San Francisco,CA
1178,Roch,McRinn,Roch.McRinn@datascience.aot.com,Female,Platnium,Master Degree,$347.66,"$1,174.38",Miami,FL
1179,Cobbie,Twohig,Cobbie.Twohig@datascience.aot.com,Male,Platnium,High School Diploma,$306.51,"$3,241.07",Dayton,OH
1180,Isabeau,Winterscale,Isabeau.Winterscale@datascience.aot.com,Female,Silver,PhD,$311.03,"$2,404.82",Roanoke,VA
1181,Bar,Winear,Bar.Winear@datascience.aot.com,Male,Gold,Master Degree,$239.76,"$4,248.26",Anaheim,CA
1182,Wit,Kearney,Wit.Kearney@datascience.aot.com,Male,None,Bachelor Degree,$183.38,"$2,023.37",Baton Rouge,LA
1183,Harriott,Bruckmann,Harriott.Bruckmann@datascience.aot.com,Female,Gold,Bachelor Degree,$269.59,$592.30,Phoenix,AZ
1184,Eyde,Nockalls,Eyde.Nockalls@datascience.aot.com,Female,Gold,Some College,$356.52,"$4,370.64",Amarillo,TX
1185,Emory,Busse,Emory.Busse@datascience.aot.com,Male,Gold,Master Degree,$282.92,"$4,671.72",Fort Smith,AR
1186,Jeffry,Fulks,Jeffry.Fulks@datascience.aot.com,Male,Gold,Bachelor Degree,$207.93,"$3,473.90",Buffalo,NY
1187,Coop,Houtby,Coop.Houtby@datascience.aot.com,Genderfluid,Platnium,High School Diploma,$362.23,"$3,458.13",Albany,NY
1188,Olivero,Prayer,Olivero.Prayer@datascience.aot.com,Male,Gold,Master Degree,$221.30,"$3,579.96",Alexandria,LA
1189,Sibylle,Piborn,Sibylle.Piborn@datascience.aot.com,Female,None,Some College,$320.25,"$4,148.25",,
1190,Tamma,Safell,Tamma.Safell@datascience.aot.com,Female,Gold,Bachelor Degree,$212.62,$896.42,,
1191,Alvis,Viollet,Alvis.Viollet@datascience.aot.com,Male,Platnium,Bachelor Degree,$166.49,"$2,569.97",Waterbury,CT
1192,Zaneta,Pullar,Zaneta.Pullar@datascience.aot.com,Female,Silver,Bachelor Degree,$240.22,"$4,250.93",,
1193,Tanny,Rudsdale,Tanny.Rudsdale@datascience.aot.com,Male,Silver,Some College,$229.03,"$2,600.18",Roanoke,VA
1194,Hewe,O'Teague,Hewe.O'Teague@datascience.aot.com,Non-binary,Silver,PhD,$178.20,"$4,797.16",Louisville,KY
1195,Blair,Teggin,Blair.Teggin@datascience.aot.com,Female,Gold,,,,Washington,DC
1196,Taryn,Gueste,Taryn.Gueste@datascience.aot.com,Female,Gold,Master Degree,$285.94,"$2,794.84",Detroit,MI
1197,Ariel,Cromleholme,Ariel.Cromleholme@datascience.aot.com,Genderqueer,Silver,PhD,$274.91,"$4,200.07",Houston,TX
1198,Sisile,Strowthers,Sisile.Strowthers@datascience.aot.com,Female,Platnium,High School Diploma,$163.84,"$1,371.82",Washington,DC
1199,Micheal,Hoofe,Micheal.Hoofe@datascience.aot.com,Male,Platnium,Master Degree,$156.36,$787.61,North Port,FL
1200,Irving,Silverthorne,Irving.Silverthorne@datascience.aot.com,Genderqueer,Platnium,PhD,$207.84,"$1,663.03",Fort Wayne,IN
1201,Baily,Ayree,Baily.Ayree@datascience.aot.com,Male,Platnium,Some College,$159.66,"$2,230.10",,
1202,Pennie,Van De Cappelle,Pennie.Van De Cappelle@datascience.aot.com,Male,None,,,,Des Moines,IA
1203,Crissie,Purdon,Crissie.Purdon@datascience.aot.com,Female,None,Master Degree,$202.31,"$3,653.78",,
1204,Olivero,McWaters,Olivero.McWaters@datascience.aot.com,Male,Platnium,PhD,$172.00,"$4,099.53",Washington,DC
1205,Debor,Koppens,Debor.Koppens@datascience.aot.com,Female,Gold,Bachelor Degree,$309.99,"$1,580.10",Reston,VA
1206,Woodie,Hirthe,Woodie.Hirthe@datascience.aot.com,Male,Gold,Some College,$234.57,"$2,986.92",,
1207,Tabbi,Walters,Tabbi.Walters@datascience.aot.com,Female,None,Bachelor Degree,$197.47,"$1,902.07",Panama City,FL
1208,Somerset,Clemett,Somerset.Clemett@datascience.aot.com,Male,Silver,PhD,$184.21,"$3,669.07",Washington,DC
1209,Sly,Tomasino,Sly.Tomasino@datascience.aot.com,Non-binary,None,Some College,$262.96,$879.25,Arlington,TX
1210,Julita,Grahl,Julita.Grahl@datascience.aot.com,Female,Silver,Bachelor Degree,$234.73,"$4,004.46",Salt Lake City,UT
1211,Aryn,Haskey,Aryn.Haskey@datascience.aot.com,Female,Silver,PhD,$235.87,"$3,426.04",Philadelphia,PA
1212,Imojean,Everal,Imojean.Everal@datascience.aot.com,Female,Platnium,High School Diploma,$354.18,"$1,814.86",San Antonio,TX
1213,Carter,Danslow,Carter.Danslow@datascience.aot.com,Male,None,Master Degree,$251.87,"$4,020.03",Temple,TX
1214,Keslie,Malyan,Keslie.Malyan@datascience.aot.com,Female,Platnium,Master Degree,$226.90,$442.11,Hialeah,FL
1215,Sarine,Posnett,Sarine.Posnett@datascience.aot.com,Female,Platnium,Bachelor Degree,$189.93,"$2,393.69",Portsmouth,VA
1216,Parry,Mole,Parry.Mole@datascience.aot.com,Male,Silver,PhD,$352.87,"$2,401.26",,
1217,Martin,Normanvell,Martin.Normanvell@datascience.aot.com,Male,None,Bachelor Degree,$195.37,"$3,726.04",Saint Paul,MN
1218,Kristyn,Dorran,Kristyn.Dorran@datascience.aot.com,Female,Platnium,Master Degree,$225.66,"$1,686.13",Columbia,SC
1219,Hinze,Rosenschein,Hinze.Rosenschein@datascience.aot.com,Male,None,High School Diploma,$253.10,$867.49,Abilene,TX
1220,Brandise,Arnefield,Brandise.Arnefield@datascience.aot.com,Female,None,High School Diploma,$343.51,"$3,035.31",New York City,NY
1221,Basilio,Chasemoore,Basilio.Chasemoore@datascience.aot.com,Male,Gold,Bachelor Degree,$220.48,$813.83,Milwaukee,WI
1222,Edouard,Dennitts,Edouard.Dennitts@datascience.aot.com,Male,Silver,Bachelor Degree,$233.58,"$4,974.78",,
1223,Hedy,Holliar,Hedy.Holliar@datascience.aot.com,Female,Gold,PhD,$170.47,"$1,597.46",Los Angeles,CA
1224,Dorian,Semiras,Dorian.Semiras@datascience.aot.com,Agender,Gold,Master Degree,$365.85,"$2,235.91",Grand Rapids,MI
1225,Winona,Dainty,Winona.Dainty@datascience.aot.com,Female,Gold,Some College,$230.56,"$1,247.50",Bethesda,MD
1226,Dimitry,Message,Dimitry.Message@datascience.aot.com,Male,Platnium,Some College,$267.73,$619.26,,
1227,Robert,Cowup,Robert.Cowup@datascience.aot.com,Male,Silver,Master Degree,$382.71,"$2,656.02",Bakersfield,CA
1228,Doralin,Wyper,Doralin.Wyper@datascience.aot.com,Female,Silver,High School Diploma,$198.32,"$4,215.43",,
1229,Arielle,Jaksic,Arielle.Jaksic@datascience.aot.com,Female,None,Bachelor Degree,$280.14,$946.43,Norwalk,CT
1230,Konstantine,Cockerell,Konstantine.Cockerell@datascience.aot.com,Male,Gold,High School Diploma,$212.58,"$3,919.46",Texarkana,TX
1231,Hyacinthia,Antrack,Hyacinthia.Antrack@datascience.aot.com,Female,Silver,PhD,$204.52,"$1,796.25",Tacoma,WA
1232,Janey,Manns,Janey.Manns@datascience.aot.com,Female,Silver,PhD,$302.05,"$1,603.55",,
1233,Guillaume,Feasby,Guillaume.Feasby@datascience.aot.com,Male,Gold,Master Degree,$347.13,$825.13,Tucson,AZ
1234,Netta,Stanwix,Netta.Stanwix@datascience.aot.com,Female,Gold,PhD,$289.12,"$3,229.63",Chicago,IL
1235,Fernande,Duding,Fernande.Duding@datascience.aot.com,Female,None,Master Degree,$360.84,$685.56,,
1236,Kacey,Gritsunov,Kacey.Gritsunov@datascience.aot.com,Female,None,Bachelor Degree,$184.36,"$4,180.14",Lincoln,NE
1237,Linn,McMurty,Linn.McMurty@datascience.aot.com,Male,Silver,Bachelor Degree,$269.88,"$3,803.43",,
1238,Moira,Portchmouth,Moira.Portchmouth@datascience.aot.com,Female,Platnium,Master Degree,$328.20,"$2,863.41",Tulsa,OK
1239,Mora,Goady,Mora.Goady@datascience.aot.com,Female,Gold,PhD,$155.87,"$4,164.19",Tucson,AZ
1240,Leonerd,Moynham,Leonerd.Moynham@datascience.aot.com,Male,Gold,Some College,$177.33,"$2,170.59",Houston,TX
1241,Meghan,Heel,Meghan.Heel@datascience.aot.com,Female,Platnium,Some College,$390.86,"$2,718.10",San Diego,CA
1242,Tiebold,Sydall,Tiebold.Sydall@datascience.aot.com,Genderqueer,Gold,Master Degree,$207.69,$877.01,Wichita,KS
1243,Rosie,Collett,Rosie.Collett@datascience.aot.com,Female,Gold,Master Degree,$234.90,"$1,738.33",Ventura,CA
1244,Robinson,Cominotti,Robinson.Cominotti@datascience.aot.com,Male,Platnium,High School Diploma,$219.24,$668.55,Maple Plain,MN
1245,Giorgio,Woolcocks,Giorgio.Woolcocks@datascience.aot.com,Polygender,Silver,Bachelor Degree,$160.69,"$3,551.28",Lexington,KY
1246,Abra,Harwick,Abra.Harwick@datascience.aot.com,Female,Gold,Some College,$389.80,"$3,277.07",,
1247,Adele,Sanper,Adele.Sanper@datascience.aot.com,Female,Silver,Bachelor Degree,$233.11,"$4,928.36",,
1248,Laureen,Collett,Laureen.Collett@datascience.aot.com,Female,Platnium,High School Diploma,$301.56,"$2,645.78",Great Neck,NY
1249,Javier,Milkeham,Javier.Milkeham@datascience.aot.com,Bigender,None,Master Degree,$157.91,"$4,689.72",Tucson,AZ
1250,Rockey,Sculley,Rockey.Sculley@datascience.aot.com,Male,None,Bachelor Degree,$258.38,"$3,433.35",Miami,FL
1251,Clara,Tsar,Clara.Tsar@datascience.aot.com,Female,Silver,PhD,$389.09,$935.73,Nashville,TN
1252,Isabelita,Beazleigh,Isabelita.Beazleigh@datascience.aot.com,Female,Gold,Master Degree,$386.94,"$4,334.66",Tulsa,OK
1253,Karlee,Shuttell,Karlee.Shuttell@datascience.aot.com,Female,Silver,,,,,
1254,Elinore,Durnell,Elinore.Durnell@datascience.aot.com,Female,Gold,Bachelor Degree,$368.56,"$1,324.71",,
1255,Leeanne,Byer,Leeanne.Byer@datascience.aot.com,Female,Silver,Master Degree,$181.51,"$3,943.93",Lawrenceville,GA
1256,Malcolm,Parcells,Malcolm.Parcells@datascience.aot.com,Male,Silver,Bachelor Degree,$175.67,"$2,041.61",Raleigh,NC
1257,Jedd,Morfett,Jedd.Morfett@datascience.aot.com,Male,Silver,PhD,$276.39,"$1,309.61",Fort Worth,TX
1258,Zared,Rimer,Zared.Rimer@datascience.aot.com,Male,None,Some College,$333.05,"$1,761.26",Panama City,FL
1259,Derby,Withrington,Derby.Withrington@datascience.aot.com,Male,Silver,Bachelor Degree,$379.51,"$4,239.20",Washington,DC
1260,Hope,Scriven,Hope.Scriven@datascience.aot.com,Female,None,High School Diploma,$198.74,"$3,849.84",,
1261,Sawyer,Boswell,Sawyer.Boswell@datascience.aot.com,Male,Gold,Bachelor Degree,$365.96,"$1,480.88",Jersey City,NJ
1262,Clara,Hadden,Clara.Hadden@datascience.aot.com,Female,Platnium,High School Diploma,$319.95,"$1,579.92",Fairbanks,AK
1263,Bondie,Flowith,Bondie.Flowith@datascience.aot.com,Male,Silver,PhD,$384.10,"$2,384.56",San Diego,CA
1264,Fionnula,Turrill,Fionnula.Turrill@datascience.aot.com,Female,Platnium,Master Degree,$304.08,$470.62,El Paso,TX
1265,Leicester,Soaper,Leicester.Soaper@datascience.aot.com,Male,Gold,PhD,$182.60,"$1,531.62",Minneapolis,MN
1266,Hymie,Goadbie,Hymie.Goadbie@datascience.aot.com,Male,Silver,Bachelor Degree,$191.71,"$3,366.06",Baltimore,MD
1267,Mary,Bikker,Mary.Bikker@datascience.aot.com,Female,Gold,Some College,$348.26,"$3,698.05",Louisville,KY
1268,Gery,McGriele,Gery.McGriele@datascience.aot.com,Male,Silver,Some College,$394.67,"$3,046.42",San Jose,CA
1269,Addie,Oboy,Addie.Oboy@datascience.aot.com,Male,Gold,PhD,$249.07,"$4,016.13",Kansas City,MO
1270,Gannie,Vittori,Gannie.Vittori@datascience.aot.com,Male,Gold,Bachelor Degree,$258.05,"$4,123.49",Tampa,FL
1271,Clayton,Sent,Clayton.Sent@datascience.aot.com,Male,Platnium,Some College,$296.59,"$2,742.57",Washington,DC
1272,Dusty,Handforth,Dusty.Handforth@datascience.aot.com,Female,Gold,Master Degree,$250.26,"$2,211.22",New Orleans,LA
1273,Steffie,McNeish,Steffie.McNeish@datascience.aot.com,Genderqueer,Silver,Some College,$275.12,"$2,063.45",Corpus Christi,TX
1274,Leigh,Prandin,Leigh.Prandin@datascience.aot.com,Male,Silver,PhD,$161.39,"$3,637.58",Pensacola,FL
1275,Penelopa,Housecroft,Penelopa.Housecroft@datascience.aot.com,Female,None,Bachelor Degree,$302.19,$613.10,Baltimore,MD
1276,Kinny,Cricket,Kinny.Cricket@datascience.aot.com,Male,Platnium,PhD,$263.51,"$4,502.24",Dallas,TX
1277,Cassey,MacDougall,Cassey.MacDougall@datascience.aot.com,Female,Gold,High School Diploma,$221.55,$721.20,Washington,DC
1278,Even,Haining,Even.Haining@datascience.aot.com,Male,Gold,Bachelor Degree,$303.60,$777.83,North Hollywood,CA
1279,Evin,Sabater,Evin.Sabater@datascience.aot.com,Male,None,Master Degree,$359.34,"$3,378.52",Flushing,NY
1280,Arman,Vasyatkin,Arman.Vasyatkin@datascience.aot.com,Male,Gold,Some College,$365.12,$690.78,,
1281,Josias,Tilburn,Josias.Tilburn@datascience.aot.com,Male,None,PhD,$250.59,"$2,920.06",Des Moines,IA
1282,Stanislas,Rosetti,Stanislas.Rosetti@datascience.aot.com,Male,Silver,Bachelor Degree,$360.88,"$1,199.85",Garland,TX
1283,Shaylah,Moresby,Shaylah.Moresby@datascience.aot.com,Female,Silver,Bachelor Degree,$289.00,"$4,296.41",Detroit,MI
1284,Nathalia,Gellier,Nathalia.Gellier@datascience.aot.com,Female,Platnium,Master Degree,$192.92,"$4,371.13",Omaha,NE
1285,Anson,Pigford,Anson.Pigford@datascience.aot.com,Male,Platnium,Bachelor Degree,$223.78,"$4,587.43",Baltimore,MD
